f0,f1,f2,f3,label,g_frl,g_race,g_hisp,g_intersection
1.4221288585022192,0.37750072894150905,-2.012688435328288,0.9054848451965704,4,1,1,0,6
-0.9629846295818387,1.3329055556789724,-1.6546093140766747,-1.2084675309498907,3,0,1,1,3
-0.5622090986144956,0.08148957339864694,-2.1427274828447653,-0.7202028325434224,1,0,0,1,1
1.895966547899031,1.2959839038004661,-0.8768376610493626,-1.8042571540932333,5,0,1,0,2
0.11697138811833863,-1.0038687948091933,1.041949902003618,1.8530918407952435,4,0,1,1,3
0.10975897270269167,-1.5741739927171243,0.5659919859929143,1.062685253286442,2,0,0,0,0
2.3420492750120547,0.7757204466165352,-0.03415395803579861,0.458513157379367,5,1,0,1,5
0.46135667403348196,-1.3900824461260035,0.13124029526650172,0.21922145385079808,2,1,0,1,5
-1.0161373077286053,0.09848079952461297,0.7607882126314292,-0.41713135777403043,2,0,1,1,3
0.8346279982945126,0.30189724798456813,-0.30215037624121777,-0.3978775481918212,4,1,1,1,7
-0.8816809170080981,-0.4879508406544632,0.3960689502980618,0.615686199886236,1,1,0,0,4
1.4283165387439176,-0.053489473848783275,0.1399545726325858,-0.711778215849153,4,1,1,0,6
1.3059777598201685,1.7926265451781433,-2.1870426415359034,1.227395156295183,5,1,1,1,7
-0.7729591785412275,-2.5296015084996992,-0.38482882142998714,-0.49257909560774316,1,0,0,1,1
-0.5279018492838489,0.883873634722829,1.358756283822145,-0.8734844920065467,3,1,0,1,5
0.17650426235091057,2.6951723427935654,-0.3958606090705614,1.2980120461987006,5,0,1,0,2
0.01415515177896439,0.4235845605660662,-0.14308936634835018,-0.1439786670037503,3,0,1,0,2
-1.177687616866345,-0.018974795479417727,-0.6068661533932629,0.5548750264914742,1,0,0,1,1
0.5680878663188149,1.1263707956230253,-0.4846321554752065,-0.4149375096007586,4,0,1,0,2
-1.9418756962638097,2.228854540568019,1.1240121897845434,-2.2501026590092796,2,1,1,1,7
-0.43285945825707295,-1.1880489491190027,-0.26808598088774227,0.5472027535477995,1,0,0,0,0
-0.4039409648569437,0.08768933355522605,-1.0219490844170012,-1.3466833750325125,2,0,0,0,0
-0.47326555152247796,-0.1862165248741775,-3.111363336820356,1.0822298834665898,1,0,0,1,1
0.6072239053757207,0.9593812768397987,-0.57270345121222,-1.5508179427565416,3,1,1,0,6
-0.9280224264191328,0.5591866964295125,-1.9668168077124089,-1.8648675452505146,1,1,1,0,6
0.888515083235814,1.0596531157508802,-1.8237494935342597,0.30763896544924474,4,1,1,0,6
-0.18015401532168407,-0.021632681921542884,0.7951780766265533,0.4252704790981441,3,0,1,0,2
-0.5502161118136258,0.44900215556852086,0.7086755657406822,0.10668667925868171,3,1,1,1,7
-1.5668261344956103,-0.6703423804071837,-1.9172126639282288,-1.2135790513356002,1,0,0,1,1
-1.183109271732618,-0.2642905036760461,0.8514794713416658,0.8885319991578632,2,0,1,0,2
0.16032477202925377,0.25846015932708866,0.4593584752546972,-1.4646884571042753,4,0,1,1,3
-0.6638491095421182,-0.14200990507938407,-0.783568737099451,-0.4642628581378358,1,1,0,0,4
0.16419869785194913,-1.1724837422360284,0.7343809175951364,-0.78812772844443,2,1,0,1,5
1.1619829547581246,1.9700583793087763,-1.626642664581469,-0.37767572358483803,5,1,1,1,7
0.8326426153462447,0.2649159097804309,-1.2044297528555972,0.8527803415912049,5,0,1,1,3
1.860396960762825,-0.9837007629135494,-1.4396886385915408,-0.6340767971856484,3,1,1,0,6
-0.2962933235178116,1.1015345926208917,-1.111503723411618,0.564390537345874,3,0,0,0,0
-0.9851490718187961,-0.34828282041115644,0.8786888055082508,0.6941462662652454,2,1,1,1,7
1.3205255103878337,0.9082813347446645,-1.3336291310676047,-1.7110396452655234,4,1,1,0,6
0.10960385050456967,0.38298302339004153,-1.1512981355454346,-1.1665806728680146,3,0,1,1,3
1.4239506500774197,0.6506162270489573,-0.9516982453020344,-0.3833522640961437,4,1,1,0,6
0.3110560710540148,0.17102108618146958,0.19546372843002505,-0.5921215084022176,3,1,0,0,4
1.4956460244626362,-0.175167777202622,-0.33969427011190634,0.30767152512844603,4,1,1,0,6
1.1463874200542665,0.040946287172141375,0.862339465584282,-1.9316609593077623,4,1,0,0,4
0.8164209034176229,2.0330920537185277,-0.7113604849256097,0.7205911644735291,5,1,0,1,5
0.5035228777965483,-2.23760584483325,-1.289427699156646,0.7445735923273858,1,0,0,0,0
0.49769901252911203,0.4659571066827043,-0.5041431777679665,-0.16823959227591537,4,1,1,1,7
0.03303580701466685,0.43498147261249154,0.03485540140955484,-1.3830586511847867,3,0,0,1,1
0.02590623952905058,-0.6522715168012282,-0.9341080469734648,0.0055835168743357845,3,0,1,1,3
0.7901945955597038,-1.370348045159953,0.27399125835264987,-0.5374906425960436,2,0,0,1,1
-0.41197967391094537,2.158915912338294,1.8113489988789824,0.5666396217232621,5,1,0,1,5
1.8356851360938105,-0.37150373419281224,-0.5882255864004279,-0.08542054066279987,5,1,0,1,5
0.19375745464079241,2.0789951616027413,0.036290328547667255,0.7282269201553399,5,1,0,0,4
1.0853821950888338,0.535763310296226,1.3433037411731101,-0.4333221757080978,5,1,0,1,5
0.209758812211157,0.4761410603621128,-0.6578039577127986,1.4426145041306382,3,1,1,0,6
0.05333400456970935,0.8759705120484444,-0.8580585247810589,-2.3047607460804067,2,1,1,0,6
1.83224148573078,1.0350054454560667,-1.1055717812184809,-1.0161753965584812,5,0,1,1,3
-0.2093447852013769,1.1796552233771,0.38528416727601006,0.4908124158180483,4,1,0,1,5
-0.9772167626756436,0.4358158454969666,0.5008101046198885,-1.5109159302400783,2,1,0,0,4
-0.9140821590207355,0.5446106274501855,-0.16318270024287548,0.7359315711815871,3,0,1,1,3
-0.5172279535082005,0.576287516933779,0.026584460514226416,-1.2167196430023652,3,0,1,1,3
2.2551918527177754,1.3519133220789787,1.2570980729468966,0.09319785301136893,5,1,0,1,5
0.2067559322063145,0.8169682421520962,0.8496487674362452,-0.9147561371841407,4,0,0,0,0
1.034713399799297,-0.6020215533226031,-1.4202317537041567,-0.44120526467016913,3,1,1,1,7
-1.2015999568800835,-0.6356287972592959,-0.029496611931076118,0.17462381401949528,1,0,0,1,1
0.1526082897611467,0.3307488240773755,0.08417011532839369,-0.10473435202637815,3,0,0,1,1
0.6714783483964631,-0.22292132529967712,0.6979531506578072,-0.38131986314123995,4,0,1,0,2
1.6016269554643519,-0.37648701939796203,-0.24645952461575477,2.1531160855719897,5,0,0,1,1
-0.3962704483239791,-0.9559195817190035,-0.6694006052342366,0.008461770772157403,1,1,0,0,4
0.603489462693844,-0.2616428595218066,-0.48301913431095506,-0.969960134640108,3,0,0,0,0
0.10258390845332727,0.42362764015508114,-1.8038481039518237,0.9276010331033875,3,0,0,1,1
-0.9217147105319772,1.3951616163876044,-0.05215402087396961,0.8206616748297253,3,1,1,1,7
0.08054376441381927,0.009230948293718712,-0.6240267374757776,1.222924156648967,3,1,0,1,5
-0.2634749095363905,2.4748500296109013,0.4383338709643181,1.7872583550970107,5,0,1,0,2
-2.2253654259467845,-0.07641338738879899,-1.0552514149985175,-0.9393362601662621,1,1,0,1,5
0.5986691243822296,3.593423156327079,-0.46581271865899926,1.0595218097156585,5,0,1,0,2
0.6402434197435296,1.0016520891003808,-1.0092391130869673,1.1395994139552883,5,1,0,1,5
-0.6389347939960197,0.896722431822454,-1.0975210761625993,0.0003642971974378644,3,0,1,1,3
-1.038561944614698,-0.4990336440576174,0.6673134101564022,0.24516360927008568,1,1,0,0,4
1.5798808671326217,-2.8244940202379314,-0.49821122322866834,-3.0027823123088093,1,1,0,1,5
0.5659992873937966,-0.15513161264867004,0.4101551917527332,-0.5739494901054344,3,1,0,0,4
1.3167012940116214,0.5782182943626417,-1.1540238698415464,1.7879632560506071,4,1,1,0,6
1.2103217967020155,1.9224532049550282,0.06151243186372376,-1.7868448873773322,5,0,0,1,1
-0.42090678432302164,-0.9797495510250428,-1.7253315337683663,-0.53569338443974,1,1,1,1,7
0.612154532640766,1.905886363319834,-0.5153363733989789,0.2879359825906904,5,0,0,1,1
-0.24114901367011132,-0.25124440558741695,-0.5404974526043846,0.575563372292435,2,0,0,0,0
-0.0625486414998812,0.7240568785054531,0.5439473911326945,1.631542340348432,4,0,0,0,0
-0.08561561663868582,-2.5398464155294698,0.14057079568141373,-1.762823545994428,1,0,0,0,0
-0.20131893245503676,0.5390303815094153,-0.21502162120168344,0.04276636974936904,4,0,1,1,3
1.4139601996293394,0.05626794606892194,0.796810614146495,0.8596719877760195,4,1,1,0,6
0.1238275310286112,1.082429410154782,0.14998364126378205,-1.3136486680662929,4,0,1,0,2
-0.15373274805809609,0.49122528775677266,0.4959173207301414,-0.03968924831475718,3,0,1,0,2
0.023462768483388075,-1.1422396214121535,0.7240315799638942,1.8847960463611335,2,1,0,0,4
0.6413141492052006,0.9469876372890286,-0.10889480046759324,1.3165064287480361,5,1,0,0,4
-1.0948680633079113,1.094628739301588,-0.33630038103203186,0.5394983111693948,3,0,1,1,3
-0.7026584305499648,0.9967681961293292,0.28359325345123587,-2.614080606958602,3,0,1,1,3
0.04771941889274539,1.4089153621274213,-0.46021427335252213,-0.13033440228703064,4,1,1,1,7
-0.5658483122083673,1.5009674412509844,0.34338287088463454,0.38642056579568995,4,0,1,0,2
-0.31847615293687453,-0.021811668905907695,1.0627475063105163,-0.30847474659445673,2,0,0,1,1
-0.6107768629190053,-1.3576574727685473,0.809118016736485,-0.06543914318151578,1,0,0,0,0
2.103957779028972,-1.3849622721488932,-0.42578973050964375,3.0834236817399594,5,1,0,1,5
1.1290607406478437,1.749751233985494,-1.328449405818597,-0.21446851928349694,5,0,1,1,3
0.7499521630644412,1.1104474391610888,-0.10094604480682845,-0.9696300967530391,4,1,1,0,6
0.046381481861137,0.5020293475429933,-0.17089001420996022,0.24286729494857237,3,1,1,1,7
1.9907641627992112,-0.434648255199576,1.0587739529293214,-0.3156733976267393,5,0,0,1,1
0.6229529080736201,0.4315570979402653,-0.4280395975147865,-0.309748153298125,3,1,1,0,6
0.21315449213114074,0.42479421006045925,-0.25473503432592326,-0.087098482694409,2,1,1,0,6
0.10312637681845788,-0.33675870625781196,0.6879982285495855,0.7740412197661573,3,0,0,1,1
0.6059432064119173,-0.699024926854259,-0.5230126085047901,0.23750559711181538,3,1,0,0,4
1.5103177064837283,2.564316852488214,-0.20554528801780425,-1.2014431285417804,5,1,1,1,7
0.28103530751607164,0.6285599383522624,1.6644131531737638,-0.13270483748948725,3,1,1,0,6
2.3993248240572513,-0.6058046077226102,1.440466033455219,0.47444809230054413,5,1,0,0,4
-0.5820212600017167,-0.9020616358897394,0.5816735784987636,-0.4677254463873167,1,1,1,0,6
0.49405021691884393,-0.3256936696932805,0.22109033103647568,1.1489437992838412,4,0,1,1,3
-1.0018267766478062,1.119726480783968,-1.014224300188018,0.7771281612600413,2,0,1,0,2
2.1171009566239642,0.7583837185183369,0.5102891095326529,-0.9907683822055048,5,1,0,0,4
-0.3305654388931757,-0.21835354513834757,0.010801065904720275,0.31979397832559814,2,0,0,0,0
0.041810728187585244,0.05171069389755453,0.17312714828665743,1.9837748210219595,4,1,0,1,5
1.2242369063025211,0.09494752985323845,-0.564658838611709,1.5601827881912074,4,1,1,0,6
1.2553406840282206,-1.1078362996359743,-0.05917810258006762,-0.056271987817686914,3,0,0,0,0
-0.8118768365882965,1.30168623948677,-0.23110927219849003,0.8976117330439024,3,1,0,0,4
-0.5461589916415281,0.7726353102977346,0.2676665459962018,-0.6738632058972933,4,0,1,1,3
-1.3949232727997696,2.876355253029807,1.3779246971264856,-1.4480772833134834,4,0,1,0,2
-0.0626948486244793,-0.356170287341241,0.31359315827146217,0.5543195603157913,3,0,1,1,3
-0.001372535141330955,-0.13753336836313368,-1.7021290835590768,0.24653727024748173,2,1,0,1,5
-0.04893402275956488,0.8829702184540933,-1.015745567625278,0.5141508151016827,3,1,0,0,4
-0.5844613389006098,-0.24509472756668582,-1.6281590042593395,-0.02469917130988712,1,1,0,1,5
-0.08590646384786504,-1.38769502789613,-0.8392786784934503,0.32597193569825905,1,1,0,0,4
-0.44639533873044895,-0.5488696218988308,0.5103215122406102,-0.5129146104272392,1,1,1,0,6
0.3289618420261225,0.10075006564074394,0.3525081678463643,0.47325853109604893,4,0,0,1,1
1.3159500472046957,0.3433673289072086,-0.6455176630090131,0.8330806365482768,5,0,0,1,1
-1.6307241085690185,0.3053946734124968,0.2182383160592355,-0.05840991304311498,1,1,1,0,6
-0.3159675160714397,1.0034851228619166,-0.8031881901175006,0.8141458108226518,3,0,0,1,1
-0.6181717740941033,1.3927655420529406,-1.4654995468773075,-1.7709425176230114,3,0,1,1,3
0.49236858850129617,0.7227791438797233,-1.4512161092831433,-0.786223537252469,3,0,1,0,2
-0.6517670173437138,0.42689190535182764,-0.9052451279504053,1.4445138131788675,2,1,1,0,6
-0.34643583069277384,-0.25289232560963515,1.3696159085076558,1.7616730833765786,3,0,0,1,1
-0.9395921824785032,0.551025131425708,-1.3863225152434417,0.25059651506122277,2,1,0,1,5
0.9966978434727916,0.9196259138111132,1.192383862255277,-0.10335486905815357,5,1,0,0,4
0.19927462995829232,0.4606048148149984,1.2765454300442147,-1.2679650911675664,4,1,1,1,7
-0.3614745655635315,0.4499982334233947,-0.23047201691924726,0.3635759697911098,3,0,0,1,1
0.47018792901034806,-0.32431318228618194,-0.09795020082731246,0.7784385407495746,3,1,0,1,5
-0.14648330463094245,-1.4115495792865773,-0.661019357857073,-1.481789076683086,1,1,0,1,5
-1.7538209829768285,-1.0009543487131332,-0.0740890768251897,0.5588984123859126,1,0,0,1,1
0.595730409933268,0.765766005399797,0.6072445712798552,0.49066664321384457,5,0,0,0,0
0.28827017045747005,0.447003015240709,-0.040875790037683095,0.4408648522200265,4,0,0,0,0
-0.05407960154487468,1.9902136720380734,0.9448640372166425,-1.1275267467457308,5,1,1,1,7
0.7849249306335562,0.05609842897404842,1.1337333445132591,0.5418434342705492,4,0,0,1,1
1.018495549791886,1.264773737877777,0.292165847084968,-1.497940996228561,5,0,1,1,3
-0.7922826341215208,1.7230169305570384,0.2757080016690327,1.4885958169582836,3,1,1,0,6
-0.9810760719852001,1.3944501647648575,-0.11232372254674762,0.13518346189356767,4,0,1,1,3
1.8472850957678504,-0.20854694670305896,0.29450584722394596,-1.1636517868081409,4,1,1,0,6
1.2188518665913126,0.21543417224045852,-1.1633078554685758,1.3451862061434947,5,0,1,1,3
-0.4383931285860975,0.5297727397023555,0.35331321004942684,1.1540104509329874,2,1,1,0,6
-1.3807100522366516,-0.9858686902969566,0.15338426516429163,-0.6504314488781314,1,0,0,1,1
-0.837567553735979,0.8742885151043254,-0.9120738271218193,2.2041041695342476,4,0,1,1,3
-0.1981164068176124,1.4239884996421939,2.095980391137934,-1.0041425656778329,3,1,1,0,6
-1.7840658318867206,-0.08085490620494945,-1.0216903442050462,0.3134194611966448,1,0,1,1,3
0.13116725274925878,2.3725542166025853,-0.9189828823490875,1.1824376424437348,5,1,1,1,7
-0.9801789097415188,0.10927605099459659,0.22585598327447495,-2.2706719766371517,1,1,1,0,6
-1.2103896500415234,0.19704202426402884,-1.9854622272027107,1.0014629842577074,1,0,1,0,2
0.9161064222661041,-0.23827884519819545,-0.8420993297835871,-0.06471814857274051,3,0,0,0,0
-0.5831892754807607,-0.3082760529133515,-1.5739187591660142,-0.015699767604605473,1,1,1,1,7
-0.07147118211444801,0.8178581594907104,-1.0170497509580774,-1.0768618475124976,3,0,1,0,2
0.7290963556756982,0.42002588059562623,-0.18509966502616806,0.33152413944416087,4,1,1,1,7
0.913224072091223,1.6613718566893032,0.2659506120260584,-1.1097843068553765,5,1,0,1,5
-0.33702012879276,0.6073099295714779,1.0486940634337432,-0.9684603368187689,3,0,0,0,0
-0.1558825213453989,0.5376894896972543,0.7514332543436966,-0.4477372033981034,3,0,0,1,1
-0.5254059893947534,0.17846215393054238,1.1290810227388022,-1.2273313465210012,1,1,1,0,6
1.5473796964590198,-1.014232714494379,0.5339383455247633,1.572731397653871,5,0,1,1,3
0.7499498177631487,-0.08950339866795118,-0.520968059507193,-1.32871839401522,3,1,0,1,5
-0.8032397799260316,-0.8502919413971807,1.0596119484626736,-0.7547704427679139,1,1,0,0,4
-0.19594203114365785,0.9518432679151898,-0.5410415076133939,-0.3163622134484175,3,0,0,1,1
1.0135516873594568,0.3695571127886001,-0.6669495560473391,0.0035706420513062953,3,1,1,0,6
0.5794109665687368,2.0657428530670017,1.4726380075540824,0.7923313904058649,5,1,1,1,7
2.129170118040397,1.1353103108581455,0.7326241505954436,0.8183030546449679,5,1,1,0,6
1.6723191131834143,1.2355359556481025,0.16475818015642796,-0.3028587492058487,5,1,1,0,6
-0.23930645782652288,0.630657147444211,0.6966467062201372,-0.3840786068674572,2,1,1,0,6
0.010819499537737864,0.20867233441265007,0.8229493587777359,0.035031122259571015,3,1,0,1,5
-1.1815413929761867,1.0532728671953089,-1.4152691047221932,0.8220331461128297,2,1,1,1,7
0.24945298288944406,1.3226688169138208,-0.1484316991075931,0.6974833461499684,5,0,1,0,2
0.15102105954633643,-0.31057026229385687,-1.2323028305287378,-0.516366663634598,2,0,1,0,2
2.803482862619039,0.8922806773086462,0.06714779340275426,-2.0592023524050536,5,1,1,1,7
-0.10242489579038654,2.621087223246067,-0.7250629238986795,2.1430529339301856,5,0,0,1,1
-2.2932523806510896,-0.08969002689545434,1.3018852546809376,0.9514356282552693,1,0,0,1,1
-0.37208648670455885,-0.2555434156041147,0.46286827869542335,0.26331473657743665,2,1,0,0,4
0.21234921152507352,-0.6924699334026035,-0.8659859791932906,0.3404424942441919,2,1,0,1,5
-0.9560152925928038,-1.0485642244432003,-0.07366912802029897,-0.5215929049533711,1,1,1,0,6
-0.5672076840515679,1.1888864271411441,-1.2653658188504335,-1.0010578761289386,2,1,0,0,4
-0.06563580822810366,0.4609654183026172,-0.014813661356901977,-0.3324802855381297,2,1,1,0,6
0.34181163446561236,0.6996276006415815,0.49112672520553574,-0.22246657244007678,4,0,1,0,2
-0.06534201121228375,1.8448342698843803,0.2074065872481079,-0.625248674880147,4,1,0,1,5
-1.0892324874469352,2.9091892435168236,-1.983440300426495,-1.4571514228989357,4,0,1,1,3
1.0876812344951232,-0.888545919200217,-0.39073758538893283,-0.31257489769682506,3,1,0,0,4
-0.2396374495245412,1.4545585109422166,0.45238713554540844,0.5765588356922289,3,1,1,0,6
-0.19930884341177035,0.6238454354380001,0.2496549866201246,-0.49489384913873785,3,1,0,0,4
-1.5796515919512848,0.3995923653149751,1.1020512270286447,0.021972506298261384,1,0,0,1,1
-0.4860157415618623,0.8799787267478016,-1.3406097789058018,-2.0707316653338816,1,1,1,0,6
0.951771595885154,0.3784621496836716,0.46689268452687643,-0.20762489099572487,4,1,1,0,6
-1.6176551585337526,1.9912831371471236,-0.7068990622613482,-0.12195839171675722,2,0,1,0,2
0.22882630536628917,1.0166483777194442,0.13835432640679232,-1.2260892816806201,3,1,1,0,6
1.0177250232748813,0.7470297802799978,0.3486425401058251,-1.7295348780197715,4,1,1,0,6
-0.2771086071282543,1.2494242061952612,0.6296501501369685,0.41182714406104065,4,1,0,1,5
0.03979051840496314,0.899079031295105,-0.6334370442356455,-0.809652322593839,3,0,0,1,1
-1.0167940113829252,0.4627932596567932,0.12785295340175776,0.4883652408342217,2,1,0,1,5
1.3102779021847437,0.7295550806867523,-1.2246104745003987,-0.42020751239468135,5,0,1,0,2
0.9010503361027649,1.7584538855743241,-1.4669816959988766,0.623207424297662,5,0,0,1,1
0.0354990831833189,0.9123025843079321,0.49785088538834804,-0.33879566340592293,5,0,1,1,3
-1.9550788599159177,0.3129767676564348,-0.11160184319567239,-1.5066187204011774,1,0,1,1,3
-0.7459623376970643,-0.8543485531931074,-1.675401395527983,-0.08646642006305132,1,1,0,0,4
0.9767030619313426,0.058795996416029506,-0.907118220580865,-0.3282642781884368,4,0,1,0,2
1.7131210902787024,-0.6469008309410244,-0.038558885571692104,0.6573715668730256,5,0,1,0,2
0.09661543998500138,0.11045780904968053,1.4968165457416838,-0.45059037437616667,3,0,0,1,1
1.247318934035698,0.65983680227044,0.9866708134113734,-0.39307075572760974,5,0,1,0,2
-0.6077617034215402,-2.0479142419448975,0.7400230117655952,0.8598783999927779,1,0,0,0,0
-0.38938715661090495,0.42111632002481897,-1.842463340610073,1.1663107938837474,3,0,1,1,3
0.10114790356330866,0.6519094871803026,-0.15519839068920654,0.759444025655175,4,1,0,1,5
0.7230967537349993,0.16928777880264298,0.41887385814677264,1.0377900733861982,4,1,0,0,4
-1.2288095904449192,-0.9519476878105982,0.3355563923106106,0.4542063353949807,1,1,0,0,4
1.240666842538294,1.271425308986025,0.35767524661576006,0.7703539533570805,5,1,0,0,4
1.3225466443667953,-0.29373750384728203,-0.2913001939337218,0.8782548952252025,4,0,1,0,2
-1.148735148839963,-0.8257482498097747,1.698931155252668,0.4037598912786011,1,0,1,0,2
-1.3553396712598527,-1.0781734322673038,1.4175096632158715,0.06293283622387696,1,0,0,0,0
0.3505601146176193,0.38801138826192194,-0.1520328517174491,0.14215547648880475,4,0,1,0,2
-0.5543119061124521,0.9853848865907753,-1.0377163375345768,2.4048526174151603,3,1,0,1,5
-2.5708296825978825,1.1679776174689576,1.994611144187856,0.013678030026060228,1,0,0,1,1
0.6085835160253632,0.2120649634841013,-0.6107710755631931,-0.23680816344812297,4,0,0,1,1
0.15559441690102901,-0.7914032147534568,1.137953124260998,-0.36425968030061284,2,0,1,0,2
-0.37664699780784255,-0.25468345536236714,1.8502268484585194,-0.033344636770657535,3,1,1,1,7
2.113444292710736,-0.4957718550187412,-1.0015129365781357,0.24420868532195575,5,0,1,0,2
0.2389042516796594,0.22346882708550175,0.2320096777112948,-1.1311307757619147,3,1,1,1,7
-0.6534300603052011,-1.7723733540354172,-0.4059470447799969,-1.9805682134059266,1,1,0,1,5
0.4011518121003468,0.11275007887231701,0.456265196661404,0.29525023231310127,4,1,0,0,4
-0.740069267430892,1.0465443992868912,0.26183239948021003,-1.6060531505439988,2,1,1,0,6
-0.6617067740407445,-0.14766668769261082,1.8865571804473853,0.25871869943913933,2,1,0,1,5
0.6863628021251846,0.8613926263860713,0.5315189694476075,0.14062012728637838,4,1,1,0,6
-0.25419820621225236,-0.9374471678540514,-0.06721892497079593,1.1529066995401485,2,1,0,0,4
-0.3509740739702333,-1.053659410565451,1.0670995508803083,1.670196730464159,2,1,1,1,7
1.7689448608407816,-0.23601628056727142,-0.3303924066151724,0.367672061205808,5,1,1,1,7
1.1596487831863842,1.558058652589125,-0.42374386439678374,-0.5539444749726915,5,1,1,0,6
0.8028258201068199,1.4309046436889816,2.1795076555846484,-1.1747891820252436,5,0,1,0,2
0.828816702198218,-0.055961840519588635,-0.8793816828413256,-0.7917667090024965,2,1,1,0,6
0.5842015617241954,1.2046270775658816,-0.5473935567368408,0.03997741776409396,5,1,0,1,5
1.2565848989071413,-0.32408529028619343,-0.014613837582336824,-2.0693565268568404,3,0,0,1,1
-0.01954598597516107,1.9126708868406115,-1.1153190621491489,0.07524523931469478,4,0,1,0,2
2.155514124899779,0.4833586921576919,-2.167422133667998,-0.012056774242347194,5,1,0,0,4
-0.6514016679623094,-0.45125703604135237,0.9968460123503416,0.6444435374444517,2,1,0,0,4
-0.4550376877212449,1.1959422524891432,-0.843269188985265,-0.33461707153770126,4,0,1,1,3
-1.3785963613758874,-0.3740826872458788,-0.5997878057397446,0.10204789834383891,1,0,1,0,2
